Sentiment,target_encoded,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,226,20,1405
Negative,0,0,0,0,0,0,0,0,0,0,0,37,6,17,423,6376,1635,430,36,62,13,12,11,404,730,671,8,5,7
Positive,1,0,29,17,3135,48,1,414,579,18,56,1598,22,1,27,50,39,226,20,669,4,221,48,54,64,467,153,63,12
Negative,0,0,0,825,9984,33,15,9,639,323,83,17,84,21,56,24,61,672,1239,71,15,38,3664,18,21,56,832,909,11
Positive,1,93,71,16,1,152,462,8613,10,38,2930,3880,1791,1344,3596,138,104,170,278,10,3,7266,3,3,13,12,8,5,7
Positive,1,1322,35,4376,4889,10,2335,4,501,2335,4876,121,3,8090,1084,4,394,387,4087,318,25,384,2827,4,7773,4037,8,5,7
Positive,1,0,0,0,0,0,41,19,70,348,250,76,248,21,14,333,2205,1,2605,6,20,13,12,3452,114,786,84,79,74
Positive,1,12,35,729,1,169,2,4896,43,801,35,317,3,57,56,15,269,14,37,38,296,22,8,5,7,3,8,5,7
Negative,0,2936,154,576,10,38,590,50,17,29,4777,9,2012,2,1,760,6,22,47,315,1485,154,576,15,1683,4,4387,16,1952
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,23,68,2,123,200,22,20,651,3,19,108
Positive,1,9,2699,193,1,25,1534,15,1590,14,20,228,1760,6081,11,6474,135,8199,312,4,6474,249,9163,16,122,109,2216,64,1
Positive,1,4,2919,15,9,2614,323,3467,3,3,496,5587,3,3,235,42,3,77,208,3,11099,359,85,4373,11,42,8,5,7
Positive,1,144,32,25,1093,128,353,1616,72,35,118,257,29,94,3573,156,14,37,6,6288,3,311,159,17,2,17,3,3,502
Positive,1,0,0,303,4,2199,2,812,487,5582,2079,2241,4,4234,4,118,54,66,519,26,43,21,136,1892,723,28,16,93,12
Negative,0,0,8617,226,71,144,16,425,1806,449,4458,387,32,25,1612,1151,34,1550,2,293,1133,2,581,293,3033,207,8,5,7
Positive,1,512,4583,2379,10,73,4632,2917,9406,18,1,30,485,357,35,73,4573,13,12,784,1,983,28,68,2,7933,112,21,815
Positive,1,0,19,62,132,2360,60,41,1157,83,45,3554,2,1,113,9,3939,3490,11,135,661,2480,3222,9702,6749,1068,8,5,7
Positive,1,0,0,0,0,0,0,0,6,1460,17,49,126,2830,104,14,8872,113,13,12,858,4482,50,17,198,2,8,5,7
Negative,0,133,7211,428,2,191,147,884,10,20,2930,5933,401,36,1870,23,6,97,316,4,1855,131,23,6,2146,1385,47,98,7717
Positive,1,16,17,1620,38,293,4,38,267,76,44,18,81,77,124,8,5,7,5938,42,711,438,494,11,486,7819,8,5,7
Positive,1,1093,908,353,283,128,663,2346,2290,144,4,6,1460,523,4,496,104,16,1,34,18,1,394,481,6,20,1517,13,12
Negative,0,154,576,55,93,116,2759,44,59,23,101,34,16,298,1135,162,13,12,9,11239,47,4135,657,70,691,8666,8,5,7
Positive,1,324,10,5197,15,1953,525,11,302,14,2661,4,1362,663,3,3,1027,348,20,558,6,233,275,8921,18,3,8,5,7
Negative,0,28,29,1393,18,178,62,3,3,58,223,739,133,26,30,9,55,3,3,130,122,2880,162,39,59,2623,3,3,11
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7212,736,3351,77,3,11,8,5,7
Negative,0,0,0,0,0,0,0,28,29,561,8963,2021,727,65,1,1019,299,327,1019,664,7640,327,17,614,65,20,23,1618,408
Positive,1,570,2,38,27,17,204,29,9,654,8182,166,6,1,197,956,16,1167,45,29,2,278,652,22,209,2,79,17,4
Positive,1,51,304,53,54,110,789,303,2,28,49,76,43,21,1394,22,9,788,649,198,2,636,2,43,1394,518,2,434,54
Positive,1,18,21,1265,4,835,562,50,87,15,146,391,399,2200,81,399,2200,224,4,2200,1118,120,33,582,601,164,31,4872,11
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,2180,306,2,76,44,18,21,107,85,180,11,6969,8,5,7
Positive,1,185,759,2,258,112,27,4,1812,20,58,159,17,61,672,185,88,378,113,38,1667,704,4,20,15,60,17,159,666
Positive,1,2113,302,741,10,1,411,1778,196,341,2,84,194,2,509,598,212,28,68,2,1107,381,4,640,3357,10,302,6,68
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,877,46,3,92,518,864,53,760,113,13,12,67,1040,318,3,801
Negative,0,0,207,3970,6733,1,2279,6,1366,4,23,10,6,1,1561,24,1,5394,10,8716,377,670,2468,1702,1828,26,403,1,254
Negative,0,1416,15,460,2,31,4944,52,1,865,218,6,1,335,15,969,395,272,205,687,23,4,54,687,3893,3275,465,4,4886
Positive,1,14,3271,9,2043,802,277,27,115,1,3451,2,84,2,2505,192,1351,3,3,657,71,223,11093,64,20,171,8,5,7
Negative,0,0,0,0,0,1775,2865,32,25,484,775,10,6913,5399,92,1491,34,13,380,218,17,13,12,11,308,9180,8,5,7
Negative,0,751,6,21,14,9,235,140,3198,174,100,254,2237,3758,126,745,52,49,8415,61,4,823,23,449,14,770,51,1722,4191
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,193,79,120,38,1218,585,18,7219
Positive,1,16,3498,875,6,679,451,891,843,351,30,81,77,295,4,2480,17,49,221,9,277,461,6,186,4,60,2,636,22
Negative,0,43,935,1,1359,21,570,17,49,332,106,10,860,268,302,58,517,28,688,1938,560,9866,327,26,88,1929,159,17,6038
Positive,1,0,0,0,0,0,0,0,0,179,7024,277,510,826,10,4001,179,1527,1226,235,11,135,3890,1642,1106,96,8,5,7
Negative,0,2403,2,4,3105,3996,10,9,96,16,3679,52,142,72,1378,4,27,72,314,3996,288,134,870,16,2977,4,490,3570,11
Positive,1,107,153,4,76,44,18,103,111,92,92,92,76,44,18,21,69,1469,764,2273,4,203,806,1,330,6,330,13,12
Positive,1,10,1262,4,1,994,615,4,60,1204,246,4,271,16,795,1555,1871,10,46,1219,307,1,174,8,5,7,8,5,7
Negative,0,189,15,1,5644,2772,19,29,2936,19,4079,118,199,52,1,1155,80,1207,4895,4,166,6,1,3725,170,3147,150,1,10728
Negative,0,106,3647,1030,652,2,988,4,1000,288,460,206,37,1,1682,64,796,1,25,122,372,47,1,1612,10,3824,13,12,1863
Positive,1,1,115,170,1077,1,4541,151,20,397,33,799,69,20,38,797,741,985,4310,16,584,92,623,98,159,17,8,5,7
Positive,1,0,0,0,0,0,0,0,0,0,19,2076,1,318,1367,66,4783,14,4356,16,1,704,76,1519,21,303,8,5,7
Negative,0,562,2407,1560,248,100,724,205,23,1,1320,5992,16,17,37,320,100,75,2607,35,792,74,30,11,8739,74,8,5,7
Negative,0,19,84,2,99,19,942,64,1965,36,9,625,4,1339,41,294,47,383,85,4,4527,41,267,66,322,51,3082,142,733
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1697,3409,77,1361,8055,587,4255,2208,896,8,5,7,11,13,12,42
Negative,0,41,333,24,21,653,232,957,6,20,13,12,19,2667,1133,41,293,68,21,47,232,739,534,6,1150,10,9,282,213
Positive,1,0,0,0,1,7137,3612,436,28,29,235,388,603,2,640,43,1054,14,459,3150,35,27,182,3,3357,235,208,13,12
Positive,1,191,14,158,9565,63,1,13,12,67,3574,439,9472,2000,20,67,53,595,85,4,56,1766,36,59,57,127,8,5,7
Positive,1,292,169,92,75,58,24,2645,4,7119,12,247,17,68,2,130,187,2,32,25,72,10,1,11,67,8,5,7,143
Positive,1,1,11,67,3,3,20,501,886,10,3968,15,5072,98,24,81,951,2044,4,77,3,3,5876,1690,3,3,8,5,7
Positive,1,0,0,0,0,0,0,76,44,52,164,850,4,31,558,2,1,306,4,298,3,6261,42,56,121,4220,8,5,7
Positive,1,0,0,0,0,0,0,0,26,651,83,17,291,85,2,276,18,1,2721,148,4725,1,4,17,70,219,17,926,7776
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,61,56,30,8464,5500,14,331,199,8,5,7,8,5,7
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,966,606,4132,927,400,97,421,2,191,23,180,11,67,8,5,7
Negative,0,658,44,9,282,247,4,19,70,29,2,616,138,1,1206,15,139,2790,48,109,103,111,3827,13,12,1521,8,5,7
Negative,0,1,1481,36,1,27,4,1,550,64,13,12,52,19,1035,215,68,82,776,36,64,91,122,638,64,1,7850,19,80
Positive,1,0,0,0,0,0,0,0,0,0,0,0,13,12,558,7605,1424,3283,76,21,10,568,1083,131,15,702,8,5,7
Negative,0,321,4,87,16,55,7946,159,17,2929,17,16,200,448,19,232,298,5162,313,458,4,219,2,14,60,40,19,1526,11
Negative,0,277,78,22,59,27,47,680,21,360,101,59,8967,9212,1237,15,1,114,227,383,150,1,333,113,59,876,660,59,440
Positive,1,1,772,1058,303,2,37,43,144,66,16,18,1,867,9109,76,10,127,2102,124,28,688,7030,10,1,6008,57,167,2155
Positive,1,102,81,2182,5523,22,1,318,78,26,76,168,4723,80,511,181,6,2509,1587,2,71,493,629,124,7788,11,8,5,7
Negative,0,183,1365,412,101,288,15,6169,119,268,199,6,1,23,196,157,2937,3,121,1365,10506,2,268,6010,10,301,8,5,7
Positive,1,10,1327,2869,3595,307,1,254,4,51,3446,37,615,522,125,24,1297,858,351,30,7287,2,791,9144,1693,3,8,5,7
Positive,1,0,0,0,0,0,0,0,19,406,69,19,70,1475,1,4552,3,3,3,3,3,1287,135,13,12,11,8,5,7
Positive,1,485,617,6331,3304,617,131,3,32,127,16,4148,624,50,250,99,22,9,32,25,47,121,10,834,250,29,41,3,11
Positive,1,4074,24,1,556,19,68,9,4251,52,83,40,26,31,13,12,296,2,4396,44,4,31,553,58,247,84,194,2,429
Positive,1,141,10,1,2069,6,9,220,67,684,15,126,58,188,309,181,110,1,1047,6,1,174,18,59,279,137,196,11,12
Positive,1,0,0,0,0,8463,92,347,38,862,18,1155,3059,4,23,24,74,1800,955,2,1349,1,979,108,494,3,8,5,7
Negative,0,18,1,394,274,24,55,451,164,65,91,691,28,16,37,1171,14,43,530,144,4,197,956,3755,3,3,8,5,7
Positive,1,0,0,0,0,19,1006,5918,134,278,2814,23,280,186,58,26,28,49,129,189,1319,16,320,2,123,48,6,1,11
Negative,0,66,83,59,876,534,6,1702,1861,10,9,282,463,29,2,841,48,82,578,61,500,2740,277,6,3708,21,4646,671,11
Positive,1,25,72,16,344,14,1620,393,10323,142,4,6590,4,2861,1,173,6,13,12,78,14,1961,2,357,1,3676,8,5,7
Positive,1,0,0,0,0,0,286,1006,8532,80,126,1493,48,125,311,48,6,541,106,8532,308,11,42,2485,8532,1521,1165,3860,135
Negative,0,37,117,70,71,28,68,1,217,40,31,371,2,435,73,117,9,282,578,186,4,278,98,10,1,21,364,2148,637
Negative,0,0,0,0,0,0,0,9,27,51,9,3065,280,287,178,197,650,268,268,5711,1116,93,5711,3751,242,11,42,235,108
Negative,0,0,0,0,0,0,0,0,2685,9239,6,260,447,2930,6,21,2593,4,21,996,921,36,1,11,21,2195,8,5,7
Positive,1,156,36,85,73,14,267,5880,998,51,485,69,4,29,736,774,267,1708,1565,8,5,7,3,10466,2482,10467,1518,11,42
Positive,1,27,1612,593,28,170,752,175,228,239,531,82,251,1536,4,340,74,84,197,19,1332,3989,4048,14,26,11,208,1097,5346
Negative,0,0,0,0,0,0,0,0,0,0,3510,3091,2,2117,23,6,835,178,4924,882,456,3419,2,289,13,12,1,338,199
Negative,0,14,86,78,356,1244,1211,292,526,47,815,40,31,757,943,2798,14,6732,200,356,1211,15,691,28,68,7295,39,23,11
Positive,1,903,812,615,29,1314,32,25,72,179,1530,212,272,14,59,3867,2,99,1747,33,82,310,275,4745,3352,11,8,5,7
Positive,1,4366,182,6,3406,4,3599,46,127,16,126,1212,176,645,1,127,652,122,343,253,2598,301,30,9,11,2645,8,5,7
Positive,1,0,0,0,119,152,60,16,17,2953,38,1450,4,271,2,163,819,20,411,358,60,15,38,46,5435,795,13,12,235
Positive,1,1427,100,38,4204,881,3,152,10773,210,1,2612,18,81,77,268,1,1907,6,38,3,119,538,3,3,5187,711,13,12
Positive,1,0,220,14,1361,35,77,2,289,13,594,221,62,352,352,352,8,5,7,1361,8577,77,42,13,12,11,8,5,7
Negative,0,15,1756,15,60,3478,3376,4,506,166,34,215,16,8,5,7,30,9,5589,28,58,68,2,43,1108,6,8,5,7
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,615,16,216,988,6,46,1611,64,154,576,447,2,42,8,5,7
Negative,0,1055,3071,53,125,66,99,10,1238,6,68,2330,149,2,120,33,928,8,5,7,3,13,12,3,11,3,3377,3,3480
Negative,0,2,120,156,101,45,203,29,144,558,6,1,2935,6,3396,4709,52,234,39,9,1457,3,3,3,13,12,1160,1773,4221
Negative,0,0,0,0,0,671,108,11,1342,3219,2929,11255,30,366,66,354,181,732,37,19,1496,724,647,47,21,101,6,61,90
Positive,1,6,1641,13,12,10,9,1434,27,2037,2,2026,377,794,148,375,843,4,158,255,50,147,9,55,49,17,92,2120,138
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,51,1591,44,59,23,253,1,161,13,12
Positive,1,0,0,0,0,0,0,0,0,0,169,10,4230,6,257,20,1169,28,479,14,1310,20,1409,604,8,5,7,671,11
Negative,0,3,45,16,613,87,155,31,3715,101,28,319,120,44,1,73,14,21,20,15,70,89,2,65,694,972,33,223,957
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3222,81,77,9548,3,8,5,7,3,11,177,1707,8,5,7
Positive,1,0,0,0,0,0,0,0,0,0,0,226,41,5101,538,4408,4401,40,1,373,13,12,46,265,69,46,8,5,7
Positive,1,2,713,620,30,9,175,2,281,38,85,4,267,36,1,140,13,12,46,3711,4,382,452,906,3382,1291,8,5,7
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,44,18,1048,152,1197,3,3,8,5,7
Positive,1,0,0,0,10764,1217,315,3595,14,13,12,102,4484,8,5,7,14,54,46,6221,1682,1800,518,8,5,7,8,5,7
Positive,1,9,1044,9,903,6,211,668,915,110,70,64,33,18,158,503,3,3,135,1106,423,11,930,13,12,5097,8,5,7
Negative,0,53,1,137,95,2,1,202,218,1,11,40,29,18,1,237,3,3,8,5,7,3,8231,4694,3391,2854,1984,968,227
Negative,0,283,15,7835,3931,18,2969,1788,62,4,7074,600,1070,30,61,90,214,1,11,161,3048,1,1393,6,283,128,8,5,7
Negative,0,367,3,9,442,6502,80,1478,10,2784,113,3863,1001,44,182,10,9,27,1,182,151,2892,3319,666,6,1,1715,459,225
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,889,561,22,1,27,11,8,5,7
Positive,1,0,0,0,0,0,0,0,0,0,32,25,182,16,1711,298,2,1965,11,70,53,8287,6,122,1030,2,1395,6,34
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,685,14,9,1056,699,2,32,25,208,8,5,7
Negative,0,1517,280,11,615,4841,280,350,102,14,290,891,906,528,1259,615,2,570,44,23,684,55,779,82,1347,2,265,44,2
Negative,0,544,960,7915,55,57,21,128,7915,55,1191,7915,55,57,1219,7915,55,703,7915,55,56,7915,3,3426,5113,53,11,13,12
Positive,1,2283,498,6,2050,2826,14,192,38,5465,18,1304,11077,455,3803,203,31,9,5454,163,71,38,358,38,46,15,10,35,2131
Positive,1,109,3878,58,168,4723,10539,1,23,2,9,54,6378,1009,50,17,226,572,1,481,11,15,187,1,318,2,43,419,448
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,9566,16,743,1,691,1517,3,41,133,263,13,12,18,8,5,7
Positive,1,3,63,9,67,45,5734,2,270,1,23,6,294,1674,3,60,200,49,45,84,3,3,283,13,12,308,8,5,7
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,15,70,2946,41,322,7944,57,56,692
Negative,0,41,1260,621,14,82,3321,5051,1373,3638,14,3794,1164,75,17,212,64,666,60,64,1,770,2924,156,22,1,32,25,3373
Negative,0,0,0,0,0,0,0,0,0,0,0,0,11,61,90,27,858,209,21,466,22,4,2338,2625,4067,8,5,7,143
Positive,1,0,745,76,3,8639,130,3995,716,10,76,65,81,77,2,533,173,6,367,3,117,62,8,5,7,3,8,5,7
Negative,0,10,70,9,464,82,378,981,510,4,725,8018,6,33,29,854,4475,1,3125,167,10,1,254,4,3,3,8,5,7
Negative,0,2,32,25,182,55,1272,60,6621,17,16,47,45,16,337,38,699,2,1,25,5313,657,71,1969,94,1192,24,37,171
Negative,0,185,51,10739,134,39,370,2,243,182,66,170,62,39,156,113,1837,10,1,240,170,343,2,130,1,173,6,13,12
Positive,1,260,1416,269,2,1231,13,12,26,29,39,94,3411,1041,4,26,1208,1623,53,1,1161,52,1,76,23,3700,18,1,5
Negative,0,61,645,1,4285,18,1,127,312,1932,252,1,250,88,21,136,300,15,1953,44,4,34,116,329,109,90,8,5,7
Positive,1,0,0,0,0,0,0,0,0,2,129,34,22,41,112,27,1740,2158,1059,469,204,565,807,10,131,1,1130,3,11
Positive,1,191,101,1992,3905,10,1268,23,765,4,865,612,6,1,1049,183,3802,2,1818,44,680,2676,42,11,13,12,8,5,7
Negative,0,0,0,93,1845,2731,10,43,411,42,96,52,2545,167,40,270,43,4505,692,565,1,46,3,8429,4326,1804,8,5,7
Positive,1,1201,2,76,44,59,3529,10,1,259,282,211,92,636,2,38,112,21,364,33,40,31,9,4941,14,118,8,5,7
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,888,389,14,13,12,8,5,7,143
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,292,130,973,163,8,5,7
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,349,13,12,447,961,334,47,2776,8,5,7
Negative,0,1498,1040,1,11,51,1012,54,1303,110,1,1958,140,3844,287,21,466,61,504,71,49,28,75,2,574,24,1,503,242
Negative,0,34,2286,59,2416,24,1840,1988,4,1259,1717,14,257,15,5995,1018,58,188,14,216,106,662,2,329,1444,3855,8,5,7
Negative,0,0,0,0,0,61,90,40,1092,2,409,6,21,14,3,130,33,4,79,3,42,11,711,11100,1737,3571,8,5,7
Positive,1,0,0,0,0,0,0,0,0,91,216,150,4533,113,472,54,227,110,19,212,2,4536,57,3957,238,11,8,5,7
Positive,1,298,3440,14,35,341,5204,216,56,924,204,92,1349,20,57,1582,2,1536,35,217,40,332,17,993,457,2,128,869,2627
Positive,1,0,0,0,0,0,0,0,0,104,16,1,115,6,4,4430,4,1571,193,491,27,6731,1852,9124,13,12,8,5,7
Positive,1,287,6,21,103,111,4,102,693,1437,648,15,1302,53,9,834,1232,6,715,4,1305,10,1888,4,735,3,8,5,7
Negative,0,753,466,58,138,16,43,21,524,58,449,22,467,44,24,73,83,45,65,954,419,738,4,1373,3043,950,3,3,11
Positive,1,613,2,1,233,3,64,11,413,20,1,46,15,723,1,237,15,723,35,440,16,887,189,1643,74,10,1,279,338
Negative,0,4,1370,1291,1935,1511,60,2,31,685,2,1545,2,146,96,6,136,18,1,4601,2127,226,54,8,5,7,8,5,7
Positive,1,21,6161,3643,24,9,152,789,630,1316,2,79,6162,44,2,860,327,5308,6,2783,76,63,1,11,161,4,610,21,996
Negative,0,1573,10,346,4,644,56,2,172,186,62,139,1151,2,169,10,127,1681,37,16,9,1614,3098,117,38,1200,3924,57,3119
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,244,23,16,1540,204,127,116,363,59,23,2,11
Negative,0,0,0,0,0,0,0,0,55,21,55,1573,61,4196,1404,29,2923,2,84,180,13,12,157,10,454,8,5,7,143
Positive,1,571,3539,10,746,210,538,22,6101,30,2295,6384,5061,2,1323,934,18,1,99,1,1122,15,187,2,281,1023,63,1,67
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,193,431,708,231,941,22,202,9,27,24,86,1025,108,10153,671,8598
Positive,1,92,278,1055,18,1,1191,4,3034,398,23,116,31,446,377,1377,2,79,125,378,113,74,62,10,43,3486,502,13,12
Positive,1,386,5,68,592,647,647,4588,764,541,81,77,1461,1078,1336,321,4,70,21,10,834,38,32,25,699,40,31,9,3286
Positive,1,0,0,0,0,0,0,0,0,0,0,138,28,126,198,2,117,58,188,562,63,238,8,5,7,56,13,12,57
Negative,0,294,349,9,27,265,58,1920,4,19,203,719,53,1,1051,6,34,19,719,53,1,1051,6,21,11,3219,8,5,7
Negative,0,1,318,78,4,1199,1,462,72,190,29,94,1030,2,13,12,22,99,4,155,31,3473,47,4,173,33,1,166,298
Positive,1,4662,6,1,171,67,1608,205,1721,1263,473,4,7968,5011,339,351,30,1088,48,30,3041,10477,71,8,5,7,8,5,7
Positive,1,51,605,18,579,191,6055,56,199,1017,6002,46,579,4,1,414,207,36,38,14,28,1141,120,5312,30,105,605,818,48
Negative,0,223,1338,53,3790,22,1,32,25,116,19,1326,18,17,3790,1885,11,5453,13,12,108,42,1917,404,3374,3374,8,5,7
Negative,0,4648,6,89,2,9,27,4,122,745,2,9,903,6,4168,6,2161,148,122,371,2,117,9,985,793,6,1391,482,108
Positive,1,10,9777,976,189,51,1,1299,476,6,1170,13,12,368,10,6762,593,9,1899,270,10,34,3207,21,2153,18,1,2814,171
Negative,0,1703,2951,124,27,15,560,195,1317,491,4,1,282,34,106,332,17,763,6,1199,5045,17,16,1,6992,40,1228,13,12
Positive,1,0,0,0,0,0,0,0,0,0,0,36,2,4,62,9,7294,27,418,49,130,1,1630,36,317,293,79,1183,12
Positive,1,3016,14,208,2303,39,9,4695,6,1,260,34,10,20,1807,4,954,54,1634,1,25,480,182,3385,1,6168,8,5,7
Negative,0,2,291,150,437,24,98,1028,175,2,10831,20,13,12,1180,28,2667,640,86,1445,162,9,4349,1438,3,8969,8,5,7
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,87,88,54,2,3274,110,70,4
Negative,0,4,33,2414,141,26,1444,10,1,25,5094,21,438,494,3,3,4207,11,1039,8,5,7,1112,3,1939,53,8,5,7
Positive,1,480,3,3,142,424,1172,3,706,605,3,339,167,815,3,46,451,7098,3,547,1,826,3,8,5,7,8,5,7
Positive,1,437,24,1,3204,6,3454,4,134,674,9,2509,256,69,431,10,3454,124,2,3191,176,4,182,532,160,22,1,32,25
Negative,0,1538,65,53,24,9,210,935,6,970,541,3,3,1355,1643,268,6054,482,1988,10,258,1427,3,3,1106,6400,2937,119,100
Positive,1,53,1,13,12,3,1560,850,21,4,778,136,3,359,4776,3,76,168,2354,3,33,1514,69,493,856,10,9,6196,1156
Positive,1,49,79,975,10,96,70,2060,3227,30,38,1767,4,283,40,636,9,5960,6,1,3694,2,8,5,7,11,8,5,7
Negative,0,10,18,13,12,53,520,59,23,44,960,500,10,2934,649,6790,893,4,124,15,8893,893,1018,9038,1849,17,116,31,2260
Positive,1,0,0,0,0,0,141,196,11,304,57,56,2980,170,1246,73,14,1513,1199,2896,2,271,8,5,7,143,8,5,7
Negative,0,6126,133,9,265,22,4731,10,97,4,244,4,1,965,1,325,190,224,24,9,695,144,8,5,7,11,8,5,7
Positive,1,0,0,0,0,0,0,0,73,14,5986,15,701,63,1,161,30,9,5070,2,773,316,4,81,77,846,2,6357,511
Negative,0,0,0,0,0,0,0,41,197,699,2,9,559,27,253,1,161,277,6,1094,754,7725,187,1723,45,1031,4694,13,12
Positive,1,15,1,653,6,1370,3038,729,138,10,46,848,15,26,780,114,551,544,1783,50,1340,1783,98,3489,45,1024,39,551,521
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,80,9,5273,1034,92,2060,377,1249,8,5,7
Negative,0,0,0,0,0,0,0,0,0,50,28,49,1102,208,22,9,32,2939,25,28,49,1102,33,22,9,4016,1276,1111,2696
Negative,0,19,444,17,60,41,1154,262,2,849,193,62,2859,6873,10,18,1,112,32,25,341,525,302,14,892,108,8,5,7
Positive,1,4,16,53,517,10056,2056,14,1675,4137,1175,126,13,12,18,82,3623,2304,2064,618,39,14,239,10,305,4,2503,1634,2132
Positive,1,42,60,51,20,270,10,46,73,515,1432,14,1,121,325,567,74,30,28,4061,150,1,412,8,5,7,8,5,7
Negative,0,6,1,1412,4,642,1345,982,19,232,48,3,3,2652,8494,3859,16,287,103,111,4,3550,44,1,23,3,8,5,7
Positive,1,9,1197,2208,896,6,81,77,83,7209,2227,51,9,5224,2208,896,14,374,5696,1646,5574,716,11,13,12,2904,8,5,7
Negative,0,0,0,0,0,0,0,0,0,0,0,0,130,722,769,140,3,235,11,4494,4447,2752,1546,77,2528,454,8,5,7
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,806,135,393,10,1,4658,16,61,90,5003,8,5,7
Negative,0,21,1177,28,151,55,1297,223,372,14,560,9,171,433,205,2987,1001,5963,35,319,65,563,14,13,12,62,28,319,120
Negative,0,23,70,413,26,83,20,15,109,87,40,497,31,54,1193,4,227,2,31,326,110,87,16,5664,2,31,10754,11,1445
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,16,450,247,17,116,76,44,18,14,465,143
Positive,1,0,0,0,192,854,2320,2266,2227,1689,169,703,116,31,933,147,76,2,21,345,47,18,9,2537,469,2,79,42,11
Negative,0,1,1051,6,2047,28,315,2450,2,421,131,412,23,58,26,1,884,6,43,254,49,31,371,2,457,410,64,20,140
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,103,111,15,200,13,12,135,11,816,8,5,7
Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125,718,692,966,365,542,5311,97,440,8,5,7,143,10752
Negative,0,319,814,38,2351,3043,343,4,475,99,63,20,78,193,2699,162,101,34,69,17,66,16,48,28,319,108,8,5,7
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,88,252,731,22,2918,121,25,10,563,389,14,11
Negative,0,618,342,15,9,568,1651,4,50,55,105,568,80,1309,577,33,937,98,54,110,260,4,796,430,6,1099,2,2020,11
Positive,1,148,10,85,238,19,2470,26,17,165,26,227,2,2744,10,38,777,498,3,3,1727,38,3214,39,38,1385,3,11,2744
Negative,0,0,0,0,0,0,0,0,0,0,0,2828,32,25,1029,6178,30,54,241,989,44,2,289,42,3,3,8,5,7
Positive,1,0,0,0,0,0,1985,2,1026,1613,46,8174,561,6203,525,303,2,43,525,735,18,2173,640,3,6960,208,8,5,7
Negative,0,2,367,995,341,1594,556,22,85,114,10,38,5303,35,195,127,47,23,4209,24,564,35,4886,222,5216,62,49,17,129
Positive,1,35,472,3,1280,119,21,4,6329,100,152,410,35,1518,3,210,268,227,35,1009,3,374,108,235,1052,540,8,5,7
Positive,1,0,0,41,57,56,4904,80,322,889,449,52,62,26,1,11,15,9,323,201,2027,150,9,559,8617,14,41,544,960
Positive,1,0,0,0,0,0,0,19,40,165,33,2,65,21,76,44,14,20,13,12,678,3,79,38,3899,2,744,20,678
Negative,0,30,19,75,192,137,19,84,2,169,14,21,4,232,6642,24,20,3580,1115,141,421,33,455,8,5,7,8,5,7
Negative,0,1,9790,131,237,4,1,360,7083,460,1,2395,6,46,73,4,1,156,1599,15,889,331,2,2686,184,62,2238,5,33
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8631,21,8631,994,1476,76,11,6294
Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,179,706,998,1453,14,949,3162,21,3617,4,27,3068,8,5,7
Positive,1,0,0,0,0,0,0,0,0,0,11,231,1347,18,60,2,31,153,24,1,32,25,4,133,48,21,8,5,7
